20180527 08:02:04.671049Z 13310 INFO  500 - batch.cc:201
20180527 08:02:05.761023Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.761379Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.761399Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.761415Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.761431Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.761686Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.761732Z 13310 INFO  client-370 done. - batch.cc:144
20180527 08:02:05.761740Z 13310 INFO  client-370 0.081899 seconds 827.263 us per request. - batch.cc:168
20180527 08:02:05.761759Z 13310 INFO  [g_finished:g_connections422 500 - batch.cc:172
20180527 08:02:05.761825Z 13310 INFO  client-372 done. - batch.cc:144
20180527 08:02:05.761834Z 13310 INFO  client-372 0.082257 seconds 830.879 us per request. - batch.cc:168
20180527 08:02:05.761838Z 13310 INFO  [g_finished:g_connections423 500 - batch.cc:172
20180527 08:02:05.761898Z 13310 INFO  client-375 done. - batch.cc:144
20180527 08:02:05.761905Z 13310 INFO  client-375 0.082592 seconds 834.263 us per request. - batch.cc:168
20180527 08:02:05.761910Z 13310 INFO  [g_finished:g_connections424 500 - batch.cc:172
20180527 08:02:05.761929Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.761961Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.762750Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.762779Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.762806Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.762836Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.762867Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.762900Z 13310 INFO  client-370 disconnected - batch.cc:105
20180527 08:02:05.762924Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.762933Z 13310 INFO  client-372 disconnected - batch.cc:105
20180527 08:02:05.763945Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.763975Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.764009Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.764034Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.764050Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.764063Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.764090Z 13310 INFO  client-309 done. - batch.cc:144
20180527 08:02:05.764099Z 13310 INFO  client-309 0.079335 seconds 801.364 us per request. - batch.cc:168
20180527 08:02:05.764103Z 13310 INFO  [g_finished:g_connections425 500 - batch.cc:172
20180527 08:02:05.764122Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.764152Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.764208Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.764246Z 13310 INFO  client-375 disconnected - batch.cc:105
20180527 08:02:05.764270Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.765693Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.765748Z 13310 INFO  client-364 done. - batch.cc:144
20180527 08:02:05.765756Z 13310 INFO  client-364 0.085222 seconds 860.828 us per request. - batch.cc:168
20180527 08:02:05.765761Z 13310 INFO  [g_finished:g_connections426 500 - batch.cc:172
20180527 08:02:05.765817Z 13310 INFO  client-367 done. - batch.cc:144
20180527 08:02:05.765824Z 13310 INFO  client-367 0.085635 seconds 865.000 us per request. - batch.cc:168
20180527 08:02:05.765827Z 13310 INFO  [g_finished:g_connections427 500 - batch.cc:172
20180527 08:02:05.766369Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766393Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766424Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.766457Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.766470Z 13310 INFO  client-306 done. - batch.cc:144
20180527 08:02:05.766479Z 13310 INFO  client-306 0.081534 seconds 823.576 us per request. - batch.cc:168
20180527 08:02:05.766483Z 13310 INFO  [g_finished:g_connections428 500 - batch.cc:172
20180527 08:02:05.766513Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766528Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766555Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766592Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766630Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766661Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766678Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766692Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766724Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766740Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766754Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766769Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766790Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766811Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.766820Z 13310 INFO  client-309 disconnected - batch.cc:105
20180527 08:02:05.767284Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.767318Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.767362Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.767403Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.767434Z 13310 INFO  client-364 disconnected - batch.cc:105
20180527 08:02:05.767447Z 13310 INFO  client-367 disconnected - batch.cc:105
20180527 08:02:05.767475Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.767484Z 13310 INFO  client-306 disconnected - batch.cc:105
20180527 08:02:05.767820Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.767849Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768159Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768178Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768206Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768248Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768587Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768618Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768648Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.768685Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769001Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769029Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769684Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769718Z 13310 INFO  client-358 done. - batch.cc:144
20180527 08:02:05.769726Z 13310 INFO  client-358 0.088703 seconds 895.990 us per request. - batch.cc:168
20180527 08:02:05.769731Z 13310 INFO  [g_finished:g_connections429 500 - batch.cc:172
20180527 08:02:05.769813Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769835Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769850Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.769870Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.770266Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.770286Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.770302Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.770317Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.770347Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.770374Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.770402Z 13310 INFO  client-358 disconnected - batch.cc:105
20180527 08:02:05.771641Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771662Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771678Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771693Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771719Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771739Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771754Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.771780Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.772541Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.772572Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.773127Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.773163Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.773185Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.773204Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.774085Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.774109Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.774123Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.774154Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.774195Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.774234Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775015Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775037Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775051Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775078Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775107Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775125Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775155Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775182Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775932Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.775965Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.776871Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.776894Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.776923Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.776955Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.776975Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.776991Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.777017Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.777048Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.777704Z 13310 INFO  5 events happened - epoller.cc:75
20180527 08:02:05.777759Z 13310 INFO  client-349 done. - batch.cc:144
20180527 08:02:05.777769Z 13310 INFO  client-349 0.09585 seconds 968.182 us per request. - batch.cc:168
20180527 08:02:05.777774Z 13310 INFO  [g_finished:g_connections430 500 - batch.cc:172
20180527 08:02:05.777822Z 13310 INFO  client-350 done. - batch.cc:144
20180527 08:02:05.777830Z 13310 INFO  client-350 0.096053 seconds 970.232 us per request. - batch.cc:168
20180527 08:02:05.777834Z 13310 INFO  [g_finished:g_connections431 500 - batch.cc:172
20180527 08:02:05.777889Z 13310 INFO  client-352 done. - batch.cc:144
20180527 08:02:05.777897Z 13310 INFO  client-352 0.096309 seconds 972.818 us per request. - batch.cc:168
20180527 08:02:05.777901Z 13310 INFO  [g_finished:g_connections432 500 - batch.cc:172
20180527 08:02:05.777953Z 13310 INFO  client-354 done. - batch.cc:144
20180527 08:02:05.777960Z 13310 INFO  client-354 0.09657 seconds 975.455 us per request. - batch.cc:168
20180527 08:02:05.777964Z 13310 INFO  [g_finished:g_connections433 500 - batch.cc:172
20180527 08:02:05.777988Z 13310 INFO  client-356 done. - batch.cc:144
20180527 08:02:05.777996Z 13310 INFO  client-356 0.096803 seconds 977.808 us per request. - batch.cc:168
20180527 08:02:05.778000Z 13310 INFO  [g_finished:g_connections434 500 - batch.cc:172
20180527 08:02:05.778017Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.778850Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.778870Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.778897Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.778926Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.778960Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.778992Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779023Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.779033Z 13310 INFO  client-349 disconnected - batch.cc:105
20180527 08:02:05.779045Z 13310 INFO  client-350 disconnected - batch.cc:105
20180527 08:02:05.779077Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779086Z 13310 INFO  client-352 disconnected - batch.cc:105
20180527 08:02:05.779736Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779777Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779794Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779808Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779825Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779852Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779884Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.779914Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.779935Z 13310 INFO  client-354 disconnected - batch.cc:105
20180527 08:02:05.779946Z 13310 INFO  client-356 disconnected - batch.cc:105
20180527 08:02:05.780058Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.780086Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.780804Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.780923Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.780944Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781083Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781103Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781119Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781133Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781147Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781175Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781301Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781323Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.781711Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:05.781780Z 13310 INFO  client-343 done. - batch.cc:144
20180527 08:02:05.781788Z 13310 INFO  client-343 0.099339 seconds 1003.424 us per request. - batch.cc:168
20180527 08:02:05.781793Z 13310 INFO  [g_finished:g_connections435 500 - batch.cc:172
20180527 08:02:05.781863Z 13310 INFO  client-344 done. - batch.cc:144
20180527 08:02:05.781872Z 13310 INFO  client-344 0.099546 seconds 1005.515 us per request. - batch.cc:168
20180527 08:02:05.781876Z 13310 INFO  [g_finished:g_connections436 500 - batch.cc:172
20180527 08:02:05.781950Z 13310 INFO  client-346 done. - batch.cc:144
20180527 08:02:05.781957Z 13310 INFO  client-346 0.099754 seconds 1007.616 us per request. - batch.cc:168
20180527 08:02:05.781961Z 13310 INFO  [g_finished:g_connections437 500 - batch.cc:172
20180527 08:02:05.782563Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782584Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782599Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782613Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782627Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782642Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782654Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782665Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782684Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782702Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.782717Z 13310 INFO  client-343 disconnected - batch.cc:105
20180527 08:02:05.782736Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.782743Z 13310 INFO  client-344 disconnected - batch.cc:105
20180527 08:02:05.783001Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783033Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:05.783065Z 13310 INFO  client-346 disconnected - batch.cc:105
20180527 08:02:05.783091Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783116Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783178Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783202Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783254Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783273Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783292Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783329Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783393Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783417Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783437Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783471Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783489Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783509Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783551Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783573Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783632Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783659Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:05.783681Z 13310 INFO  1 events happened - epoller.cc:75
